z_m,r_m,uz_m_s,ur_m_s,speed_m_s,p_gauge_pa,vorticity_s_1,lower_envelope,lower_gas,upper_envelope,upper_gas
-0.021457030067792267,0.0024599999999999999,0.0024954622080907546,-0.0052602446627844236,0.0058221564342055597,-0.78370777309277173,-0.051095453775439045,0,0,0,0
-0.021457030067792267,0.00248,0.0024287000898273012,-0.0052100274456993115,0.0057483014979441737,-0.78386521127026754,-0.054272300387000753,0,0,0,0
-0.021457030067792267,0.0025000000000000001,0.0023619379715638482,-0.0051598102286141995,0.0056747151978603179,-0.78402264944782019,-0.05744914699856242,0,0,0,0
-0.021457030067792267,0.0025200000000000001,0.0022951758533003947,-0.0051095930115290858,0.0056014081212709425,-0.78418008762537283,-0.060625993610124128,0,0,0,0
-0.021457030067792267,0.0025400000000000002,0.0022284137350369413,-0.0050593757944439738,0.0055283913757897861,-0.78433752580289706,-0.063802840221685836,0,0,0,0
-0.021457030067792267,0.0025600000000000002,0.0021616516167734879,-0.0050091585773588609,0.0054556766184798086,-0.78449496398042129,-0.066979686833247537,0,0,0,0
-0.021457030067792267,0.0025800000000000003,0.0020948894985100344,-0.004958941360273748,0.005383276086696768,-0.78465240215797394,-0.070156533444809238,0,0,0,0
-0.021457030067792267,0.0025999999999999999,0.0020281273802465818,-0.004908724143188636,0.005311202630706992,-0.78480984033549817,-0.07333338005637087,0,0,0,0
-0.021457030067792267,0.0026199999999999999,0.0019613652619831288,-0.004858506926103524,0.0052394697481625051,-0.78496727851302239,-0.076510226667932585,0,0,0,0
-0.021457030067792267,0.00264,0.001894603143719675,-0.0048082897090184111,0.0051680916205157235,-0.78512471669057504,-0.079687073279494286,0,0,0,0
-0.021457030067792267,0.00266,0.001832130556169573,-0.0047591387521860196,0.005099618028579095,-0.7850766565221079,-0.082768101784153864,0,0,0,0
-0.021457030067792267,0.0026800000000000001,0.001788245935043997,-0.0047146082564487532,0.0050423560500996089,-0.78413810352085989,-0.08543391849223754,0,0,0,0
-0.021457030067792267,0.0027000000000000001,0.0017443613139184206,-0.0046700777607114859,0.0049852204248746323,-0.78319955051966872,-0.088099735200321189,0,0,0,0
-0.021457030067792267,0.0027200000000000002,0.0017004766927928448,-0.0046255472649742203,0.004928215547563051,-0.78226099751847755,-0.090765551908404851,0,0,0,0
-0.021457030067792267,0.0027400000000000002,0.0016565920716672682,-0.004581016769236953,0.0048713460082343797,-0.78132244451728639,-0.093431368616488514,0,0,0,0
-0.021457030067792267,0.0027600000000000003,0.0016127074505416922,-0.0045364862734996875,0.0048146166026677316,-0.7803838915160668,-0.096097185324572176,0,0,0,0
-0.021457030067792267,0.0027799999999999999,0.0015688228294161168,-0.0044919557777624219,0.0047580323432560223,-0.77944533851487563,-0.098763002032655783,0,0,0,0
-0.021457030067792267,0.0028,0.0015249382082905406,-0.0044474252820251555,0.0047015984705524247,-0.77850678551368446,-0.10142881874073943,0,0,0,0
-0.021457030067792267,0.00282,0.0014810535871649642,-0.0044028947862878882,0.0046453204654980772,-0.77756823251246487,-0.10409463544882311,0,0,0,0
-0.021457030067792267,0.0028400000000000001,0.0014371689660393878,-0.0043583642905506217,0.004589204062372205,-0.77662967951127371,-0.10676045215690677,0,0,0,0
-0.021457030067792267,0.0028600000000000001,0.0013932843449138118,-0.0043138337948133562,0.0045332552625079155,-0.77569112651008254,-0.10942626886499043,0,0,0,0
-0.021457030067792267,0.0028800000000000002,0.0013493997237882353,-0.0042693032990760889,0.0044774803488191591,-0.77475257350889137,-0.1120920855730741,0,0,0,0
-0.021457030067792267,0.0028999999999999998,0.00130551510266266,-0.0042247728033388242,0.0044218859011864705,-0.77381402050767178,-0.1147579022811577,0,0,0,0
-0.021457030067792267,0.0029199999999999999,0.0012616304815370838,-0.0041802423076015569,0.0043664788127512405,-0.7728754675064522,-0.11742371898924137,0,0,0,0
-0.021457030067792267,0.0029399999999999999,0.0012177458604115076,-0.0041357118118642913,0.004311266307170456,-0.77193691450526103,-0.12008953569732503,0,0,0,0
-0.021457030067792267,0.00296,0.0011738612392859313,-0.004091181316127024,0.0042562559568856701,-0.77099836150406986,-0.12275535240540869,0,0,0,0
-0.021457030067792267,0.00298,0.0011363717942007596,-0.0040488265199978566,0.0042052749070296234,-0.76936562856511159,-0.11950187903824591,0,0,0,0
-0.021457030067792267,0.0030000000000000001,0.0011038563749247914,-0.0040081639346749871,0.0041573882454843418,-0.7671929778968547,-0.11164451339033588,0,0,0,0
-0.021437030067792268,0,0.017594620710786657,0,0.017594620710786657,-0.039247717100892032,0.1796136330265124,0,0,0,0
-0.021437030067792268,2.0000000000000002e-05,0.017594305856922763,-0.0001929004341353193,0.017595363285946564,-0.039279323750889716,0.18377070320061867,0,0,0,0
-0.021437030067792268,4.0000000000000003e-05,0.017580872092063351,-0.00039387067456885915,0.017585283552612317,-0.040627874151539345,0.36113903062915298,0,0,0,0
-0.021437030067792268,6.0000000000000008e-05,0.017565690032397285,-0.00059441187855251534,0.017575744416542523,-0.041855538669921089,0.52035804163134836,0,0,0,0
-0.021437030067792268,8.0000000000000007e-05,0.01751354337676754,-0.00078757718387182621,0.017531242951669846,-0.040822081177736891,0.36041435820041701,0,0,0,0
-0.021437030067792268,9.9999999999999991e-05,0.017477586431990207,-0.00098479985473382122,0.017505309430043556,-0.040889881877092193,0.39359530591327696,0,0,0,0
-0.021437030067792268,0.00012000000000000002,0.017441313359483523,-0.0011804527953944641,0.017481215075212966,-0.041462180016367256,0.41884018686827068,0,0,0,0
-0.021437030067792268,0.00014000000000000001,0.017403108395297497,-0.0013665129403801735,0.017456676070624118,-0.045117518066774664,0.39558688208074905,0,0,0,0
-0.021437030067792268,0.00016000000000000001,0.017390891477871047,-0.0015496901578250677,0.017459800857408073,-0.049945553002288534,0.28841430472049212,0,0,0,0
-0.021437030067792268,0.00018000000000000001,0.017340417154901384,-0.0017389792643133471,0.017427395559512327,-0.052623903192852595,0.29370348925738621,0,0,0,0
-0.021437030067792268,0.00019999999999999998,0.017289942831931721,-0.0019282683708016261,0.017397136029855632,-0.055302253383388233,0.29899267379428035,0,0,0,0
-0.021437030067792268,0.00022000000000000001,0.017239468508962054,-0.0021175574772899059,0.017369033483217215,-0.057980603573952294,0.30428185833117449,0,0,0,0
-0.021437030067792268,0.00024000000000000003,0.017176357462414048,-0.0023014520083339857,0.01732985680908216,-0.061200938876623923,0.30776807034704073,0,0,0,0
-0.021437030067792268,0.00025999999999999998,0.017080952566721392,-0.0024715604021317791,0.017258839804806459,-0.065806347243693608,0.30664668592028022,0,0,0,0
-0.021437030067792268,0.00028000000000000003,0.016985547671028733,-0.0026416687959295729,0.017189742398075011,-0.070411755610763294,0.30552530149351964,0,0,0,0
-0.021437030067792268,0.00029999999999999997,0.016890142775336073,-0.0028117771897273663,0.017122587828243385,-0.075017163977804557,0.30440391706675912,0,0,0,0
-0.021437030067792268,0.00032000000000000003,0.016794737879643418,-0.0029818855835251601,0.017057399042033478,-0.079622572344874243,0.3032825326399986,0,0,0,0
-0.021437030067792268,0.00034000000000000002,0.016699332983950758,-0.0031519939773229535,0.016994198661365176,-0.084227980711943928,0.30216114821323803,0,0,0,0
-0.021437030067792268,0.00036000000000000002,0.016603928088258103,-0.0033221023711207474,0.016933008950693093,-0.08883338907895677,0.30103976378647757,0,0,0,0
-0.021437030067792268,0.00038000000000000002,0.016508523192565443,-0.0034922107649185408,0.016873851783931377,-0.093438797446054878,0.29991837935971699,0,0,0,0
-0.021437030067792268,0.00039999999999999996,0.01639695167551029,-0.0036547234945021822,0.016799316297703485,-0.09932168707248934,0.278542242332941,0,0,0,0
-0.021437030067792268,0.00042000000000000002,0.016267057987577636,-0.0038086278046431184,0.016706969244166162,-0.1066523887929236,0.23421071902614715,0,0,0,0
-0.021437030067792268,0.00044000000000000002,0.016137164299644981,-0.0039625321147840542,0.016616549954621491,-0.11398309051338629,0.18987919571935338,0,0,0,0
-0.021437030067792268,0.00046000000000000001,0.016007270611712331,-0.0041164364249249904,0.016528090067428797,-0.12131379223384897,0.14554767241255961,0,0,0,0
-0.021437030067792268,0.00048000000000000007,0.015877376923779676,-0.0042703407350659257,0.016441621208790051,-0.12864449395431166,0.10121614910576582,0,0,0,0
-0.021437030067792268,0.00050000000000000001,0.015747483235847022,-0.0044242450452068611,0.016357174954230957,-0.13597519567474592,0.056884625798972195,0,0,0,0
-0.021437030067792268,0.00051999999999999995,0.015617589547914371,-0.0045781493553477956,0.016274782788319963,-0.14330589739518018,0.012553102492178558,0,0,0,0
