t,i,dt,cells,lower_center,upper_center,lower_u,upper_u,closing_speed,moment_gap,plic_gap,plic_valid,lower_samples,upper_samples,anchor_active,released_this_step,anchor_acceleration,anchor_feedforward,effective_mass,support_volume,buoyancy_force,reaction_force,reaction_power,constraint_work,release_time,release_gap,saturation_count,lower_gas_drift,lower_oil_drift,upper_gas_drift,upper_oil_drift,nesting_volume,envelope_overlap_volume,gas_overlap_volume,overfill_volume,maximum_speed,umax_x,umax_y,umax_water_fraction,umax_oil_fraction,umax_gas_fraction,lower_outer_interface_velocity_rms,lower_outer_interface_velocity_max,lower_gas_interface_velocity_rms,lower_gas_interface_velocity_max,upper_outer_interface_velocity_rms,upper_outer_interface_velocity_max,upper_gas_interface_velocity_rms,upper_gas_interface_velocity_max,projected_volume_change,pressure_iterations,scaled_pressure_residual,viscosity_iterations,viscosity_residual,momentum_transport_mode,invalid_cells,invalid_faces,transport_failed,max_cell_partition_defect,max_face_partition_defect,max_vof_bound_defect,max_partition_correction,nested_plic_fallbacks,nested_plic_fallbacks_max,transport_cpu_seconds,lower_aspect,upper_aspect,kinetic_energy,surface_energy,pressure_integral,film_mean_pressure,film_max_pressure,film_support_volume,lower_contact_delta,upper_contact_delta,film_cells,film_distribution_valid_bins,film_distribution_total_bins,film_valid_area_fraction,film_nonpositive_gap_bins,film_min_gap,film_min_cells,film_p10_cells,film_median_cells,film_resolved_area_fraction
0.011319999999999707,45301,2.499999999985153e-07,30958,-0.01804767108570196,-0.015909263625622366,0.14487594582105867,0.08744871835865639,0.057427227462402274,-0.00031766930029569936,8.242628942504297e-06,1,116,114,0,0,0.0,-40.89959047597277,1.9244101815270905e-06,9.965470086175024e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.3863280208203785e-06,1.369639848980169e-05,2.337157443313085e-05,5.206619327199864e-05,0.0,0.0,0,0,0.24840124518429274,-0.01775390625,1.953125e-05,0,0,1,0.10895314242540792,0.15636716931135494,0.11094490935983536,0.16934024851890886,0.059433194972516486,0.12620011728966246,0.06809000069775799,0.1254701401246955,6.578813987800882e-09,5,5.846406961941874e-12,14,8.0625382797466e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,4,40,0.016703,1.1070532849705712,1.1482023009344993,8.87313441527186e-08,2.5797710251262258e-06,-0.15684699778479913,,,0.0,1.953125e-05,1.953125e-05,0.4220226018562201,32,32,1,0,2.0708358645302186e-05,1.0602679626394718,1.089996188121134,1.2158576055382395,0.0
0.011329999999999708,45341,2.499999999985153e-07,30955,-0.01804622256323172,-0.015908387939571843,0.14482836691499554,0.08765215262829575,0.057176214286699764,-0.00031776554228586526,8.198048364910225e-06,1,116,114,0,0,0.0,-40.89959047597277,1.924394143073384e-06,9.965470071801227e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.3884991282143814e-06,1.3696359610804926e-05,2.3373364206772157e-05,5.206614191404384e-05,0.0,0.0,0,0,0.24825175060227195,-0.01775390625,1.953125e-05,0,0,1,0.10895050681253966,0.15645318114158904,0.1109199449491418,0.16930252255201564,0.059556287466006164,0.12657719395173464,0.06823492229733807,0.12565371689000285,1.5661794290271516e-08,4,4.6727279658270845e-12,14,6.0273824086462275e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,4,40,0.016279,1.1073460606218073,1.1485795704529105,8.879318764689424e-08,2.578848674556944e-06,-0.15684430247644846,,,0.0,1.953125e-05,1.953125e-05,0.4197400762834036,32,32,1,0,2.0682799448338424e-05,1.0589593317549273,1.0887719989050026,1.215204859996355,0.0
0.011339999999999706,45381,2.499999999985153e-07,30964,-0.018044774569887817,-0.015907510233172484,0.14478044773879678,0.0878556072644573,0.05692484047433949,-0.00031785797453131345,8.148856098764286e-06,1,114,114,0,0,0.0,-40.89959047597277,1.9243779268371844e-06,9.96547009266618e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.386051124160867e-06,1.3696344277931795e-05,2.3370742559153816e-05,5.2066121902938094e-05,0.0,0.0,0,0,0.24810752990132,-0.01775390625,1.953125e-05,0,0,1,0.10896232817503414,0.15652618705809634,0.11090183064154914,0.16924676773374636,0.05968432595361368,0.12656047450286398,0.0683807334317714,0.1258147037305999,3.11311754674692e-08,4,9.220426760187536e-12,13,9.611646210224301e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,4,40,0.016249,1.1076390318600249,1.1489574504122797,8.885566279177036e-08,2.578227923260316e-06,-0.15684159778373014,,,0.0,1.953125e-05,1.953125e-05,0.41722143225673136,32,32,1,0,2.0657265437869915e-05,1.0576519904189396,1.0875777859604696,1.2145457118666767,0.0
0.011349999999999706,45421,2.499999999985153e-07,30979,-0.018043327103106282,-0.01590663058425638,0.14473254571869235,0.08805867650539988,0.0566738692132925,-0.00031794711801280684,8.099841243253136e-06,1,114,114,0,0,0.0,-40.89959047597277,1.924364703448941e-06,9.965470056440612e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.3909834001253882e-06,1.3696327751094008e-05,2.3375280128923874e-05,5.206610013873463e-05,0.0,0.0,0,0,0.24796568236396554,-0.01775390625,1.953125e-05,0,0,1,0.1089564100507686,0.15653180724340945,0.11088252762170774,0.16918386664356386,0.059818406710040635,0.12659192001077946,0.0685250598052217,0.12604156525954952,2.7597478857137e-08,5,6.920723486619973e-12,14,5.701886395072676e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,4,40,0.016342,1.1079322756902907,1.149335565410118,8.891849467119557e-08,2.577955015209008e-06,-0.15683978100326007,,,0.0,1.953125e-05,1.953125e-05,0.4147118716545605,32,32,1,0,2.0631927087268187e-05,1.0563546668681312,1.086391661672792,1.2139052842607967,0.0
0.011359999999999705,45461,2.499999999985153e-07,30970,-0.018041880181875084,-0.015905749266577254,0.1446853805227774,0.088260839832962,0.056424540689815415,-0.0003180352699794359,8.053505482389508e-06,1,114,116,0,0,0.0,-40.89959047597277,1.9243645499693002e-06,9.965470034931198e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.3939712759303816e-06,1.3696336249918394e-05,2.337797332518027e-05,5.206608301851648e-05,0.0,0.0,0,0,0.2477997599590803,-0.01775390625,1.953125e-05,0,0,1,0.10897776759603033,0.1565925509706264,0.11084723595856573,0.16911425560385834,0.05994134908556599,0.12667416227615252,0.06867936449482466,0.12617173707772086,1.7914362763682186e-08,4,9.157078333858783e-12,12,9.385286370858224e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,4,40,0.016778,1.108225983292418,1.1497129051682835,8.898196286616966e-08,2.5777944668768614e-06,-0.1568385254265362,,,0.0,1.953125e-05,1.953125e-05,0.4123394806983427,32,32,1,0,2.0607074388015453e-05,1.0550822086663914,1.0852091507137729,1.2132609399730043,0.0
0.011369999999999705,45501,2.499999999985153e-07,30964,-0.018040433744965768,-0.015904866038093598,0.14463778321404466,0.08846156286388164,0.056176220350163,-0.0003181204029763971,8.007953811155903e-06,1,116,116,0,0,0.0,-40.89959047597277,1.924367827992632e-06,9.965470015296046e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.3967026207177337e-06,1.3696333179784815e-05,2.3380435815357442e-05,5.206608329076371e-05,0.0,0.0,0,0,0.2476495698350797,-0.01775390625,1.953125e-05,0,0,1,0.10899429697822333,0.15663159624955114,0.11082693567028512,0.1690405323213635,0.06004936851291636,0.12665400755558154,0.06882881219022982,0.12634746399040256,2.188128598699169e-08,5,8.617344097354781e-12,13,5.505939454876137e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,14,40,0.016786,1.10851985151458,1.1500904136460348,8.904590043964547e-08,2.578325200719831e-06,-0.15683678022619765,,,0.0,1.953125e-05,1.953125e-05,0.4100072351311823,32,32,1,0,2.0582092755436904e-05,1.0538031490783697,1.084033032343612,1.2126209934564258,0.0
0.011379999999999705,45541,2.499999999985153e-07,30946,-0.01803898771606805,-0.01590398087831635,0.14458950165063178,0.08866234943710069,0.05592715221353109,-0.0003182029766901839,7.966525214439524e-06,1,116,116,0,0,0.0,-40.89959047597277,1.9243733299943556e-06,9.965470012750764e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.3970851381481723e-06,1.3696323773212832e-05,2.338076257080477e-05,5.206611353782532e-05,0.0,0.0,0,0,0.24750368211027804,-0.01771484375,1.953125e-05,0,0,1,0.10900443511754528,0.15666258489225826,0.11080394993427396,0.1690374052687543,0.06015966511383105,0.12606026067693268,0.06897051241440877,0.12655088358069794,1.748399703159685e-08,5,4.808966443102756e-12,12,5.480018583978955e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,4,40,0.016447,1.1088132650129856,1.1504682462593794,8.910976212205879e-08,2.5784037821964643e-06,-0.15683447186905722,245.4760001940252,250.1990315213636,1.3432106453955694e-11,1.953125e-05,1.953125e-05,0.4078860909793036,32,32,1,0,2.0559275663946382e-05,1.0526349139940552,1.0828069381362937,1.2119839170857458,0.0
0.011389999999999704,45581,2.499999999985153e-07,30940,-0.018037542109060757,-0.01590309372605774,0.14454220912546795,0.0888636446990289,0.05567856442643905,-0.0003182841119955513,7.922899658032584e-06,1,116,116,0,0,0.0,-40.89959047597277,1.924378666082854e-06,9.965469993727373e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.3998576859042363e-06,1.3696334264836915e-05,2.3383162701051277e-05,5.2066171304699984e-05,0.0,0.0,0,0,0.2473655134170003,-0.01771484375,1.953125e-05,0,0,1,0.10900019612696972,0.15669121499927294,0.11035981390021993,0.16909065861951722,0.06028277324179985,0.12623556187526394,0.06912230702523152,0.1267125952357206,1.0122035204391648e-08,4,3.7666094391623195e-12,11,8.248911474263668e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,6,40,0.016452,1.1091065066991983,1.1508466839589435,8.917321327269418e-08,2.5785464718736455e-06,-0.15683165104755228,244.94697002083663,251.1022480162577,1.3807676752980886e-11,1.953125e-05,1.953125e-05,0.4056524624912683,32,32,1,0,2.053521122512281e-05,1.0514028147262875,1.081723953819136,1.2113373708229958,0.0
0.011399999999999706,45621,2.499999999985153e-07,30925,-0.018036097005469653,-0.01590220452739667,0.1444933316391052,0.08906434190353518,0.05542898973557002,-0.00031836106860618114,7.878910431021596e-06,1,114,116,0,0,0.0,-40.89959047597277,1.9243819682065697e-06,9.965469964075818e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4039533265155543e-06,1.3696343578575947e-05,2.338689146394596e-05,5.206621212392512e-05,0.0,0.0,0,0,0.2472195155814241,-0.01771484375,1.953125e-05,0,0,1,0.1089997772506216,0.15670625290607582,0.11073190708851773,0.16913860627559626,0.06040079037212109,0.12627714417793315,0.06927615109168134,0.12677576043235134,2.924717981346732e-08,5,4.713407014416772e-12,12,7.594534740754804e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,2,40,0.016546,1.1093995850244744,1.1512258212432924,8.923617503443598e-08,2.5781159163001157e-06,-0.15683019763985315,245.19485607911918,251.7128231881324,1.3997673695414028e-11,3.90625e-05,1.953125e-05,0.20170010703415286,32,32,1,0,2.0510465527642106e-05,0.5597169269491609,1.0680444550795087,1.210670822318427,0.0
0.011409999999999705,45661,2.499999999985153e-07,30937,-0.018034652371700072,-0.015901313256457647,0.14444428367677434,0.08926480827640061,0.055179475400373726,-0.00031843611568392344,7.834959197091512e-06,1,116,116,0,0,0.0,-40.89959047597277,1.924381995572754e-06,9.965469961534108e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4043284702234682e-06,1.3696347725614625e-05,2.3387223384812416e-05,5.206626484623101e-05,0.0,0.0,0,0,0.24707141758315754,-0.01771484375,1.953125e-05,0,0,1,0.10898115857293293,0.15671804252577828,0.11068130102822142,0.16917507487624694,0.06053464943246713,0.12626331525818354,0.06942494056672764,0.12705342632083025,7.593014511619527e-09,5,3.3866905273796604e-12,11,7.557409100611295e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.0167,1.1096927611006608,1.1516058885478762,8.929978932990403e-08,2.577957288767092e-06,-0.1568285161393486,245.54427654918427,252.0373462576845,1.4020956989879499e-11,3.90625e-05,1.953125e-05,0.2005749554455427,32,32,1,0,2.048531146824073e-05,0.5592854607558984,1.0668983564643852,1.209956390772149,0.0
0.011419999999999705,45701,2.499999999985153e-07,30934,-0.018033208188391457,-0.015900419898564562,0.1443952476523128,0.0894650799080887,0.05493016774422407,-0.00031850818143493403,7.791824420313313e-06,1,114,116,0,0,0.0,-40.89959047597277,1.9243778128767313e-06,9.9654699380208e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4074307298485585e-06,1.369634960071157e-05,2.3390188232902868e-05,5.2066329189402556e-05,0.0,0.0,0,0,0.2469220922287552,-0.01771484375,1.953125e-05,0,0,1,0.10898240319556224,0.15670689397353138,0.11066794852604776,0.16920085572944474,0.0606621916061348,0.12647870557190866,0.06957689614443165,0.12729957242554713,1.2286614821376232e-08,5,7.942028833407704e-12,10,8.926695257739864e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.01674,1.1099857890571796,1.1519869636043778,8.936291828814089e-08,2.5783640798953837e-06,-0.15682643067560784,245.968432787521,252.0591529854464,1.3889422153039027e-11,3.90625e-05,1.953125e-05,0.19947070516002088,32,32,1,0,2.045991054441809e-05,0.5530774238621916,1.05674404339009,1.2092835543390024,0.0
0.011429999999999704,45741,2.499999999985153e-07,30952,-0.01803176385959672,-0.015899524447869892,0.14434638439432596,0.08966556190500452,0.05468082248932143,-0.00031857521452029685,7.750814722557594e-06,1,114,116,0,0,0.0,-40.89959047597277,1.924370519491057e-06,9.965469925597702e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4091700165116266e-06,1.563101143875251e-05,2.3391760168680248e-05,5.2066385118037374e-05,0.0,0.0,0,0,0.24677562939300485,-0.01771484375,1.953125e-05,0,0,1,0.1089774908012555,0.15672010085204005,0.11062390909565613,0.16920506814672734,0.06080110508038325,0.12666045744622645,0.06973462418997309,0.1274587709214195,2.5298831732672296e-08,5,8.152943820116286e-12,11,6.335530982628092e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.016523,1.1102805601841454,1.1523690729099516,8.94269647761976e-08,2.5777504928767347e-06,-0.15682457988909562,246.45243934787555,251.83972195471588,1.3609791859237038e-11,1.953125e-05,1.953125e-05,0.3968417137949487,32,32,1,0,2.0435298362087715e-05,1.0462872761388908,1.0775171092191729,1.2085436167421193,0.0
0.011439999999999702,45781,2.499999999985153e-07,30955,-0.018030320600044374,-0.01589862690881494,0.14429606995100622,0.08986394407994615,0.054432125871060076,-0.00031864178153711767,7.712051880479076e-06,1,116,116,0,0,0.0,-40.89959047597277,1.924361538620171e-06,9.965469905071758e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4120777476798315e-06,1.5631012398598044e-05,2.3394337448715523e-05,5.206639770827761e-05,0.0,0.0,0,0,0.2466264273431525,-0.01771484375,1.953125e-05,0,0,1,0.10899394108707093,0.1570052447696911,0.11061611113865934,0.16918221716844092,0.060923181776392575,0.12684156131884008,0.06988209894459192,0.12755857275651775,3.4370108832190075e-08,4,6.890431779365384e-12,10,7.460930004398293e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.016364,1.1105742641738372,1.1527523877033614,8.949174158047465e-08,2.5763246340801175e-06,-0.1568249738546388,246.53303236844997,250.89575873518453,1.318627246922715e-11,1.953125e-05,1.953125e-05,0.3948570562805287,32,32,1,0,2.0411788774897518e-05,1.045083585274753,1.0764447113295716,1.2080943478274264,0.0
0.011449999999999702,45821,2.499999999985153e-07,30964,-0.01802887780797877,-0.0158977272846969,0.14424715346437478,0.09006492330239528,0.0541822301619795,-0.0003187035758065873,7.675086482777926e-06,1,116,116,0,0,0.0,-40.89959047597277,1.924349783895203e-06,9.965469896426073e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4132078051755388e-06,1.5630976298586714e-05,2.339542504921805e-05,5.206641114287881e-05,0.0,0.0,0,0,0.2464774424003777,-0.01771484375,1.953125e-05,0,0,1,0.10900593062318087,0.15698436133094562,0.1105906768880725,0.1691462086052922,0.0610568094627655,0.12702722209198786,0.07002736466804572,0.1278369815843147,2.2476411450200143e-08,4,9.54890597043895e-12,10,4.53738990012964e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.016436,1.1108678542936117,1.1531366614522618,8.955578716196983e-08,2.5759282783692687e-06,-0.15682319586249954,,,0.0,1.953125e-05,1.953125e-05,0.3929644279182298,32,32,1,0,2.0388837537681226e-05,1.0439084819292788,1.0753286077887836,1.2075963235657738,0.0
0.0114599999999997,45861,2.499999999985153e-07,30994,-0.018027435515186343,-0.015896825581016537,0.14419806383514572,0.09026456266894035,0.05393350116620535,-0.0003187628963306664,7.637224073212684e-06,1,116,114,0,0,0.0,-40.89959047597277,1.9243359687485543e-06,9.96546987075655e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4166060529093797e-06,1.5630941155204996e-05,2.3398662752062596e-05,5.206648527677505e-05,0.0,0.0,0,0,0.2463280681792956,-0.01771484375,1.953125e-05,0,0,1,0.1090303890671146,0.15697612608847752,0.11058935589826784,0.16910370690326568,0.06118278182180941,0.12725323013736994,0.07016962476460548,0.12802232935257224,3.676741874171952e-08,6,9.98739433368948e-12,11,8.542911427652049e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.016779,1.1111615043039391,1.1535220510876767,8.962008393211211e-08,2.5751529062707558e-06,-0.15682183577556924,,,0.0,1.953125e-05,1.953125e-05,0.3910258725484895,32,32,1,0,2.036625658990987e-05,1.0427523374033854,1.074200306387496,1.2071311416793409,0.0
0.0114699999999997,45901,2.499999999985153e-07,30973,-0.01802599370537373,-0.01589592180696121,0.14414923507524646,0.09046454716219132,0.05368468791305511,-0.00031881749439740463,7.598437583647422e-06,1,116,112,0,0,0.0,-40.89959047597277,1.9243210022641228e-06,9.965469836545292e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4211113967288959e-06,1.563090921681119e-05,2.3402977346143304e-05,5.206658216709234e-05,0.0,0.0,0,0,0.24617695658144845,-0.01771484375,1.953125e-05,0,0,1,0.1090457306412036,0.15710744843727434,0.11059747765886144,0.1690580669476076,0.06130316010421229,0.1274433801799182,0.07031042743952802,0.1281436965443366,2.383146397072473e-08,4,8.991555981420402e-12,11,4.677929964724065e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.016836,1.1114550019869018,1.153908255939844,8.968530854220959e-08,2.5759345218999585e-06,-0.1568198303325932,,,0.0,3.90625e-05,1.953125e-05,0.194520002141374,32,32,1,0,2.0343916055213376e-05,0.5330043030271625,1.073096448781108,1.2066618352619685,0.0
0.0114799999999997,45941,2.499999999985153e-07,30946,-0.018024552477243088,-0.015895015968841696,0.14410099661399364,0.09066520511526985,0.053435791498723774,-0.00031886725753222446,7.558458152888415e-06,1,114,112,0,0,0.0,-40.89959047597277,1.9243051704890004e-06,9.965469819709028e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.423394576686633e-06,1.563086525494243e-05,2.3405112992075322e-05,5.206667917681632e-05,0.0,0.0,0,0,0.2460330795096093,-0.01771484375,1.953125e-05,0,0,1,0.10904044002603487,0.15724977167828788,0.1105643509554196,0.16902000794668434,0.0614302945932603,0.12756967140214978,0.0704534290602756,0.12828189868906542,9.588910904604285e-09,5,4.607945236279031e-12,10,5.188991616626856e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.016468,1.1117486555969398,1.1542952184731154,8.975111952268255e-08,2.575331480564849e-06,-0.15681707030332231,,,0.0,3.90625e-05,1.953125e-05,0.1934965287139434,32,32,1,0,2.0321703797503147e-05,0.529417371506824,1.0720285767069626,1.2061947968270204,0.0
0.0114899999999997,45981,2.499999999985153e-07,30943,-0.0180231114425186,-0.0158941080866632,0.1440516111247226,0.09086538743432993,0.05318622369039266,-0.000318915620037314,7.515890450029289e-06,1,114,112,0,0,0.0,-40.89959047597277,1.924289325078255e-06,9.96546980085596e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4258199829563494e-06,1.685010566096496e-05,2.3407508217694434e-05,5.206680283021983e-05,0.0,0.0,0,0,0.24589009020291655,-0.01771484375,1.953125e-05,0,0,1,0.10904557835345988,0.15733836097105508,0.11053687185227176,0.16905896981257507,0.06156150361486965,0.12781230187323375,0.07059809089983189,0.12848666773611656,1.3572527025270596e-08,5,6.514172744979922e-12,9,6.612398138167967e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.016725,1.1120434486214317,1.1546833159896492,8.981752507596812e-08,2.574523434635724e-06,-0.15681550036506536,,,0.0,1.953125e-05,1.953125e-05,0.3848135910414996,32,32,1,0,2.0299517486669496e-05,1.0393352953174784,1.0710061451973727,1.2057397911965142,0.0
0.0114999999999997,46021,2.499999999985153e-07,30946,-0.01802167128199993,-0.015893198199001847,0.14400349296182227,0.0910648676317879,0.05293862533003437,-0.00031895955460326626,7.470132153481606e-06,1,114,112,0,0,0.0,-40.89959047597277,1.924274202763513e-06,9.965469776702092e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4287662293465358e-06,1.6850052331544073e-05,2.3410564557418024e-05,5.206691185516301e-05,0.0,0.0,0,0,0.2457490425525851,-0.01771484375,1.953125e-05,0,0,1,0.10905206560028956,0.15738787908645438,0.11050263799620463,0.16909745250740424,0.06169788274009515,0.12785016482464107,0.0707396539457667,0.12869688496957896,1.5502734122756952e-08,5,4.390788005147131e-12,10,7.3208894425013166e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.016907,1.1123370775356751,1.1550721404108022,8.988449843619427e-08,2.5750530086943357e-06,-0.15681450764676244,,,0.0,1.953125e-05,1.953125e-05,0.3824707662582583,32,32,1,0,2.0277276685225915e-05,1.0381965662835668,1.0699940040968414,1.2052982247611863,0.0
0.0115099999999997,46061,2.499999999985153e-07,30955,-0.01802023166467344,-0.01589228639263577,0.1439560221890667,0.0912645903370175,0.05269143185204919,-0.00031900326784876893,7.428094329114259e-06,1,114,112,0,0,0.0,-40.89959047597277,1.9242625690454573e-06,9.96546975123678e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4319317170557002e-06,1.685000850281449e-05,2.341377728649739e-05,5.2066988536263296e-05,0.0,0.0,0,0,0.2456125765150121,-0.01771484375,1.953125e-05,0,0,1,0.1090610651153514,0.15735770707119673,0.11049503905275418,0.16913115163059667,0.0618353416156754,0.1279077503079624,0.0708893983414437,0.12891215379487972,1.4798493451435574e-08,4,3.9632305642201045e-12,9,9.223517792703396e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,0,40,0.016709,1.1126311276494507,1.155461379667887,8.995192276214158e-08,2.575250440629417e-06,-0.15681382821316592,,,0.0,3.90625e-05,1.953125e-05,0.19015921482532505,32,32,1,0,2.0255387077589004e-05,0.5203652709965034,1.0689748663082808,1.2048650514621784,0.0
0.0115199999999997,46101,2.499999999985153e-07,30958,-0.01801879248243089,-0.015891373066728973,0.14390788892951586,0.09146416163141645,0.05244372729809946,-0.0003190450407760785,7.388100320762646e-06,1,116,114,0,0,0.0,-40.89959047597277,1.9242700626505505e-06,9.965469724024332e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.4352164137078222e-06,1.734200767435977e-05,2.341721790709696e-05,5.206710039436355e-05,0.0,0.0,0,0,0.24548015344350085,-0.01771484375,1.953125e-05,0,0,1,0.10907709691793034,0.15767915659689552,0.11048936340652707,0.1691654139163584,0.06196139904739816,0.1279243749964342,0.07103483048712629,0.1291089794121912,1.655608231352291e-08,4,6.845777424802721e-12,9,5.195612192507781e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,5,40,0.01662,1.1129255555727229,1.155849171983336,9.001900075679254e-08,2.574836380639096e-06,-0.1568136194971074,,,0.0,1.953125e-05,1.953125e-05,0.3782707364230475,32,32,1,0,2.0233570839786608e-05,1.0359588269970743,1.0679717620748264,1.2044422215927495,0.0
0.011529999999999698,46141,2.499999999985153e-07,30985,-0.01801735382786878,-0.015890457996899813,0.14385947184332315,0.09166300990589343,0.05219646193742972,-0.00031908774717555885,7.353477960964084e-06,1,114,114,0,0,0.0,-40.89959047597277,1.9242879149373274e-06,9.965469686317537e-09,7.870762749604753e-05,0.0,0.0,-8.932071169519432e-10,0.007585249999999864,7.811828858146977e-05,0,1.43980824353977e-06,1.7341986195430822e-05,2.3421964343868687e-05,5.20671711429247e-05,0.0,0.0,0,0,0.2453427635825439,-0.01771484375,1.953125e-05,0,0,1,0.10908388955503956,0.1576452991801371,0.11049488990823668,0.16918227273731234,0.0620801217391775,0.12805512063056654,0.07116953682082472,0.12925326270882756,2.7620912403481562e-08,5,6.835132337027219e-12,8,9.866781894848755e-06,4,0,0,0,9.3327434e-317,0,2.373945706679592e-08,2.373945706679592e-08,2,40,0.016379,1.1132196446976,1.156236602143106,9.008601781068554e-08,2.5753068408460982e-06,-0.1568144347806208,,,0.0,1.953125e-05,1.953125e-05,0.37649807160136106,32,32,1,0,2.0213583446032635e-05,1.034935472436871,1.0669460404216125,1.204029858105926,0.0
