t,i,dt,state_status,state_valid,active,handed_off,reacquired,activation_count,update_count,handoff_time,handoff_raw_valid_area,handoff_raw_crossed_bins,handoff_corridor_at_maxlevel,observation_status,observation_valid,virtual_kinematics,raw_available,raw_valid_area,raw_crossed,raw_unresolved,min_state_gap,min_raw_gap,max_state_raw_gap_discrepancy,film_dt_limit,inventory_before,inventory_after,expected_inventory_after,inventory_residual,edge_flux,reynolds_flux_residual,reynolds_continuity_residual,reynolds_pressure_residual,traction_valid,traction_active,traction_applied,requested_lower_force,requested_upper_force,requested_net_force,actual_lower_force,actual_upper_force,actual_net_force,lower_force_residual,upper_force_residual,net_force_residual,force_audit_tolerance,application_roundoff_faces,swamped_increment_faces,maximum_application_error,application_force_error_l1,missing_lower_support_bins,missing_upper_support_bins,identity_audit_failed,force_audit_failed,force_audit_nonfinite,actual_net_moment,moment_audit_tolerance,radial_first_moment_imbalance,radial_first_moment_tolerance,max_bin_force_imbalance,step_work,cumulative_work,positive_film_work,contact_corridor_at_maxlevel,restart_restored,restart_state_time,restart_continuity_error
0.01343999999999962,53781,2.499999999985153e-07,2,1,1,0,0,1,23416,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.612128757095034e-05,1.111003706719474e-05,2.9099329972375982e-05,inf,2.7496123783179716e-11,2.7496598969045893e-11,2.7496598969045893e-11,0.0,-3.0251271796053253e-10,5.2041704279304205e-18,5.2041704279304205e-18,8.342304473191044e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805023335434976e-12,0,1,0,,0
0.01344999999999962,53821,2.499999999985153e-07,2,1,1,0,0,1,23456,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.613503541499107e-05,9.370114639677825e-06,2.91156191902916e-05,inf,2.7515239670056076e-11,2.7515719813171255e-11,2.7515719813171268e-11,1.1743011957254198e-16,-3.0566860069200385e-10,1.3010426069826052e-17,1.3010426069826052e-17,7.754818242684633e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805023335434976e-12,0,1,0,,0
0.01345999999999962,53861,2.499999999985153e-07,2,1,1,0,0,1,23496,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6149173134764467e-05,1.0850833946793316e-05,2.913183769572317e-05,inf,2.7534414918461243e-11,2.753489218401571e-11,2.753489218401571e-11,0.0,-3.038366886461754e-10,6.071532165918825e-18,6.071532165918825e-18,5.143501895658176e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805023335434976e-12,0,1,0,,0
0.013469999999999621,53901,2.499999999985153e-07,2,1,1,0,0,1,23536,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6163746005457503e-05,1.2313743811821072e-05,2.9149210091602543e-05,inf,2.7553312174404612e-11,2.7553777279156914e-11,2.7553777279156914e-11,0.0,-2.960948815370428e-10,6.071532165918825e-18,6.071532165918825e-18,5.4868997000127125e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805023335434976e-12,0,1,0,,0
0.01347999999999962,53941,2.499999999985153e-07,2,1,1,0,0,1,23576,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.617860037746543e-05,7.303176938432826e-06,3.8589996279009086e-05,inf,2.7571580342549844e-11,2.757202554269712e-11,2.757202554269713e-11,3.5157093512570286e-16,-2.834232164240463e-10,7.37257477290143e-18,7.37257477290143e-18,6.6126357108163534e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805023335434976e-12,0,1,0,,0
0.01348999999999962,53981,2.499999999985153e-07,2,1,1,0,0,1,23616,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6190520410800122e-05,8.726548111570585e-06,3.718090723307557e-05,inf,2.7588981682658936e-11,2.7589402279023035e-11,2.758940227902304e-11,2.3423300259331905e-16,-2.6775996157629827e-10,6.938893903907228e-18,6.938893903907228e-18,7.514358762291312e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805023335434976e-12,0,1,0,,0
0.013499999999999618,54021,2.499999999985153e-07,2,1,1,0,0,1,23656,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.620056936497688e-05,1.6666483623174744e-05,2.9231348004817334e-05,0.209329633531366,2.7605471830621194e-11,2.7605876545654085e-11,2.7605876545654085e-11,0.0,-2.5764959211649004e-10,6.505213034913026e-18,6.505213034913026e-18,7.072004057794162e-21,1,1,1,-3.6749118443857236e-09,3.6749118443857236e-09,0,-3.6749118443857236e-09,3.6749118443857215e-09,-1.2407709188295415e-24,0.0,-1.2407709188295415e-24,-1.2407709188295415e-24,6.685568640905806e-21,3,0,4.440892098500625e-16,9.429370030145905e-25,0,0,0,0,0,0,3.3427843204529025e-24,1.4295250011961946e-15,3.6749118443857235e-14,8.271806125530275e-25,-4.538529854105108e-20,-4.8050234000719296e-12,0,1,0,,0
0.01350999999999962,54061,2.499999999985153e-07,2,1,1,0,0,1,23696,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6211726518398015e-05,1.1519303726271328e-05,3.44236233458938e-05,0.03233656911409573,2.7621577617486088e-11,2.7621982117939157e-11,2.7621982117939157e-11,0.0,-2.5751298635737116e-10,5.637851296924624e-18,5.637851296924624e-18,6.6126357108163534e-21,1,1,1,-3.7680435022145685e-09,3.7680435022145685e-09,0,-3.7680435022145685e-09,3.7680435022145685e-09,8.271806125530275e-25,0.0,8.271806125530275e-25,8.271806125530275e-25,6.855478492858828e-21,5,0,3.552713678800501e-15,1.4472902307120034e-24,0,0,0,0,0,0,3.427739246429414e-24,1.2864460330447987e-15,3.7680435022145687e-14,0.0,-3.01229825157047e-19,-4.805033897110245e-12,0,1,0,,0
0.013519999999999616,54101,2.499999999985153e-07,2,1,1,0,0,1,23736,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6224335589016075e-05,1.2926172291448379e-05,3.30355554145229e-05,0.03912119170030134,2.7637973434930264e-11,2.7638391124996357e-11,2.7638391124996357e-11,1.1690891315533077e-16,-2.6590975479635414e-10,6.938893903907228e-18,6.938893903907228e-18,6.2432858733477975e-21,1,1,1,-3.727994175901223e-09,3.727994175901223e-09,0,-3.727994175901222e-09,3.727994175901223e-09,8.271806125530275e-25,8.271806125530275e-25,0.0,8.271806125530275e-25,6.782585783845972e-21,5,0,4.996003610813204e-16,1.4038814009802022e-24,0,0,0,0,0,0,3.391292891922985e-24,1.3028619207159267e-15,3.727994175901223e-14,8.271806125530275e-25,-2.4632440303746755e-19,-4.8050481711394885e-12,0,1,0,,0
0.013529999999999615,54141,2.499999999985153e-07,2,1,1,0,0,1,23776,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6238601660752516e-05,1.4345754045016338e-05,3.1634952103696626e-05,inf,2.7655047588097765e-11,2.765548436963182e-11,2.765548436963182e-11,1.168366543358532e-16,-2.7806376079187873e-10,8.673617379884034e-18,8.673617379884034e-18,8.956588321229327e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013539999999999615,54181,2.499999999985153e-07,2,1,1,0,0,1,23816,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6253859713822307e-05,7.356834763667941e-06,3.0232498631841754e-05,inf,2.7672921122694404e-11,2.7673379074800963e-11,2.767337907480097e-11,2.3352220623664507e-16,-2.9154136583597725e-10,6.505213034913026e-18,6.505213034913026e-18,5.965244802065102e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013549999999999616,54221,2.499999999985153e-07,2,1,1,0,0,1,23856,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6269270045256613e-05,8.814954475935138e-06,2.925163694627417e-05,inf,2.769160285936313e-11,2.7692078614562057e-11,2.7692078614562057e-11,0.0,-3.028751664425673e-10,9.540979117872439e-18,9.540979117872439e-18,5.575359520884377e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013559999999999616,54261,2.499999999985153e-07,2,1,1,0,0,1,23896,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6284900593165325e-05,1.0274741246648483e-05,2.9270336880325904e-05,inf,2.7710936030986287e-11,2.7711427050837745e-11,2.7711427050837745e-11,0.0,-3.1259294606382493e-10,7.806255641895632e-18,7.806255641895632e-18,9.110852033755172e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013569999999999615,54301,2.499999999985153e-07,2,1,1,0,0,1,23936,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6300845305800393e-05,1.173523631430376e-05,2.9291332606387488e-05,inf,2.773085619759123e-11,2.77313603896252e-11,2.7731360389625195e-11,1.165169765344114e-16,-3.209786178923652e-10,1.0842021724855043e-17,1.0842021724855043e-17,5.9326478359335996e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013579999999999615,54341,2.499999999985153e-07,2,1,1,0,0,1,23976,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6317164128594328e-05,1.3194240018582493e-05,2.9310892457386345e-05,inf,2.7751253572841658e-11,2.7751767703400075e-11,2.7751767703400068e-11,1.1643129555993615e-16,-3.2730567906601364e-10,9.540979117872439e-18,9.540979117872439e-18,6.594233199561763e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013589999999999616,54381,2.499999999985153e-07,2,1,1,0,0,1,24016,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.633389747972889e-05,1.0164682393305065e-05,2.9332657084123213e-05,inf,2.7771882594810375e-11,2.7772398580000013e-11,2.7772398580000013e-11,0.0,-3.2848637397382564e-10,7.37257477290143e-18,7.37257477290143e-18,8.41608181376627e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013599999999999614,54421,2.499999999985153e-07,2,1,1,0,0,1,24056,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.635107402814416e-05,1.1557385909029272e-05,2.9353398733688752e-05,inf,2.7792439938311046e-11,2.7792949628330873e-11,2.7792949628330873e-11,0.0,-3.244787443992212e-10,7.37257477290143e-18,7.37257477290143e-18,9.754488355578157e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013609999999999614,54461,2.499999999985153e-07,2,1,1,0,0,1,24096,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6368690743144367e-05,6.152592002886537e-06,3.999182559602442e-05,inf,2.781256137025165e-11,2.781305502542664e-11,2.781305502542664e-11,1.1617473394531203e-16,-3.1427064513601545e-10,6.505213034913026e-18,6.505213034913026e-18,5.828784953651849e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013619999999999613,54501,2.499999999985153e-07,2,1,1,0,0,1,24136,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.638511553061562e-05,7.495777514895938e-06,3.8662861992612695e-05,inf,2.783190096996085e-11,2.7832372537439828e-11,2.7832372537439822e-11,2.321882019535864e-16,-3.0020918112055486e-10,9.97465998686664e-18,9.97465998686664e-18,6.989887191535469e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013629999999999613,54541,2.499999999985153e-07,2,1,1,0,0,1,24176,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6396606502471645e-05,8.885319969554467e-06,3.728858613911079e-05,inf,2.785025288888992e-11,2.7850696765524826e-11,2.785069676552483e-11,2.320354348753669e-16,-2.825806422774305e-10,7.37257477290143e-18,7.37257477290143e-18,8.176849167456585e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805050293288415e-12,0,1,0,,0
0.013639999999999613,54581,2.499999999985153e-07,2,1,1,0,0,1,24216,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.640892205223899e-05,1.0369703063228819e-05,3.582232841130888e-05,inf,2.786767079330556e-11,2.7868097506480233e-11,2.7868097506480233e-11,1.159452763875938e-16,-2.716540441248757e-10,9.540979117872439e-18,9.540979117872439e-18,6.008850392723474e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.8050503485774366e-12,0,1,0,,0
0.013649999999999612,54621,2.499999999985153e-07,2,1,1,0,0,1,24256,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6422793760540467e-05,1.1833700479298853e-05,3.437745840076156e-05,0.051898892009578396,2.788476683461872e-11,2.788519806876969e-11,2.788519806876969e-11,1.1587417309414958e-16,-2.7453218702725124e-10,9.757819552369541e-18,9.757819552369541e-18,1.1279735625723103e-20,1,1,1,-3.9251517726132e-09,3.9251517726132e-09,0,-3.925151772613199e-09,3.925151772613201e-09,1.654361225106055e-24,8.271806125530275e-25,8.271806125530275e-25,1.654361225106055e-24,7.141922086337455e-21,4,0,1.7763568394002505e-15,2.1126046448095862e-24,0,0,0,0,0,0,3.570961043168727e-24,1.3447268263961864e-15,3.9251517726132006e-14,8.271806125530275e-25,-1.96113535231478e-19,-4.805054147707888e-12,0,1,0,,0
0.013659999999999612,54661,2.499999999985153e-07,2,1,1,0,0,1,24296,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6438487253979973e-05,1.3275540431567645e-05,3.295471962465157e-05,0.11184894604737132,2.7902241166494607e-11,2.7902685932336505e-11,2.7902685932336505e-11,0.0,-2.8314672902961376e-10,7.37257477290143e-18,7.37257477290143e-18,7.519823750482069e-21,1,1,1,-3.866205072296457e-09,3.866205072296457e-09,0,-3.866205072296457e-09,3.866205072296456e-09,-8.271806125530275e-25,0.0,-8.271806125530275e-25,-8.271806125530275e-25,7.03510095561071e-21,6,0,7.771561172376096e-16,2.514897168213007e-24,0,0,0,0,0,0,3.517550477805355e-24,1.3711579772840664e-15,3.8662050722964577e-14,1.654361225106055e-24,-8.962753331541556e-20,-4.805063803067131e-12,0,1,0,,0
0.013669999999999613,54701,2.499999999985153e-07,2,1,1,0,0,1,24336,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6455880513640994e-05,1.4710976857981036e-05,3.1538075252159086e-05,inf,2.792049762244483e-11,2.792096616355298e-11,2.7920966163552972e-11,3.4717719818769636e-16,-2.9828253360866494e-10,8.239936510889834e-18,8.239936510889834e-18,7.095912117489208e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.013679999999999613,54741,2.499999999985153e-07,2,1,1,0,0,1,24376,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.647366526697774e-05,1.614126052094586e-05,3.0126694816515795e-05,inf,2.793966765690531e-11,2.7940158643746113e-11,2.7940158643746113e-11,0.0,-3.125719308312658e-10,8.673617379884034e-18,8.673617379884034e-18,1.3277188809444905e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.013689999999999609,54781,2.499999999985153e-07,2,1,1,0,0,1,24416,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6491660880166807e-05,1.7566308252340426e-05,2.9469525087616107e-05,inf,2.7959684355081503e-11,2.796019310149257e-11,2.7960193101492578e-11,2.3112674909335853e-16,-3.238780244136147e-10,6.938893903907228e-18,6.938893903907228e-18,6.3404174311258015e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.01369999999999961,54821,2.499999999985153e-07,2,1,1,0,0,1,24456,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.650994900641066e-05,9.99433825328924e-06,2.9487118927749153e-05,inf,2.7980400070033397e-11,2.798092555585617e-11,2.798092555585617e-11,1.1547774791563342e-16,-3.3453466487910086e-10,8.673617379884034e-18,8.673617379884034e-18,5.0523815823551395e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.01370999999999961,54861,2.499999999985153e-07,2,1,1,0,0,1,24496,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6528649731707914e-05,1.9421163627780097e-05,2.9506751122849687e-05,inf,2.8001684631246725e-11,2.8002222819464623e-11,2.8002222819464614e-11,2.3077984120169514e-16,-3.4262126076658206e-10,8.239936510889834e-18,8.239936510889834e-18,3.733801376107416e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.013719999999999608,54901,2.499999999985153e-07,2,1,1,0,0,1,24536,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6547800335860535e-05,9.266766196624336e-06,2.9526303426665492e-05,inf,2.8023378096069767e-11,2.8023923190056876e-11,2.802392319005687e-11,2.306011364555633e-16,-3.4701760998986183e-10,7.37257477290143e-18,7.37257477290143e-18,8.616464714094038e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.013729999999999607,54941,2.499999999985153e-07,2,1,1,0,0,1,24576,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6567422766775173e-05,1.0792534207739596e-05,2.9548756477110932e-05,inf,2.8045178398566087e-11,2.804572210245501e-11,2.804572210245501e-11,0.0,-3.4613264599939436e-10,7.37257477290143e-18,7.37257477290143e-18,4.728547708954044e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.013739999999999608,54981,2.499999999985153e-07,2,1,1,0,0,1,24616,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6587549180724705e-05,1.2271001663628767e-05,2.9570402332947675e-05,inf,2.806676746950173e-11,2.8067301638362022e-11,2.8067301638362016e-11,2.302447388365213e-16,-3.400624582485298e-10,6.938893903907228e-18,6.938893903907228e-18,3.43741943381411e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.013749999999999608,55021,2.499999999985153e-07,2,1,1,0,0,1,24656,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6606719789674848e-05,1.3732283944141445e-05,2.959352691894878e-05,inf,2.8087781810257252e-11,2.8088297863274754e-11,2.808829786327476e-11,1.1503631453616846e-16,-3.285295545397932e-10,6.938893903907228e-18,6.938893903907228e-18,5.2753865596494094e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.013759999999999608,55061,2.499999999985153e-07,2,1,1,0,0,1,24696,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6621880060949356e-05,8.070164916926248e-06,3.8354983034667935e-05,inf,2.8107919443862727e-11,2.8108409198464546e-11,2.8108409198464546e-11,0.0,-3.1178746312513615e-10,6.505213034913026e-18,6.505213034913026e-18,5.045166839173482e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.013769999999999607,55101,2.499999999985153e-07,2,1,1,0,0,1,24736,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6635082504866494e-05,9.350906223934417e-06,3.7090983328610106e-05,inf,2.812695569518297e-11,2.812741992700001e-11,2.812741992700001e-11,1.1487631201764094e-16,-2.955391536920078e-10,5.637851296924624e-18,5.637851296924624e-18,5.955497670035584e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.805064047021422e-12,0,1,0,,0
0.013779999999999609,55141,2.499999999985153e-07,2,1,1,0,0,1,24776,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6649988422613054e-05,1.0804309913119148e-05,3.565689936451015e-05,inf,2.814521706291416e-11,2.814566820495429e-11,2.8145668204954283e-11,3.4440549546624404e-16,-2.872059428886165e-10,5.637851296924624e-18,5.637851296924624e-18,6.312061360324702e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.8050640605679776e-12,0,1,0,,0
0.013789999999999606,55181,2.499999999985153e-07,2,1,1,0,0,1,24816,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6666902844025713e-05,1.2249244781881165e-05,3.423205384427728e-05,0.05438541100018264,2.8163428698435968e-11,2.8163889959941468e-11,2.8163889959941468e-11,1.1472755618563638e-16,-2.9364819463419425e-10,7.806255641895632e-18,7.806255641895632e-18,8.109613848559092e-21,1,1,1,-4.003755157037345e-09,4.003755157037345e-09,0,-4.003755157037347e-09,4.003755157037345e-09,-1.654361225106055e-24,-1.654361225106055e-24,0.0,-1.654361225106055e-24,7.284350187684007e-21,5,0,6.938893903907228e-16,1.5619826410003122e-24,0,0,0,0,0,0,3.642175093842004e-24,1.3837152840377713e-15,4.003755157037346e-14,8.271806125530275e-25,-1.9150399444862668e-19,-4.8050660068882754e-12,0,1,0,,0
0.013799999999999606,55221,2.499999999985153e-07,2,1,1,0,0,1,24856,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6685975150324625e-05,1.3694315696251985e-05,3.280680960542612e-05,inf,2.8182262956288656e-11,2.81827448064994e-11,2.81827448064994e-11,1.1465080104760068e-16,-3.067553714819633e-10,9.107298248878236e-18,9.107298248878236e-18,1.0550773119298822e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.8050696529735096e-12,0,1,0,,0
0.013809999999999606,55261,2.499999999985153e-07,2,1,1,0,0,1,24896,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6706138348808195e-05,1.5135062998279656e-05,3.138573042782309e-05,inf,2.8202050563991104e-11,2.8202557552981768e-11,2.8202557552981768e-11,1.1457025703130395e-16,-3.227592158342507e-10,7.806255641895632e-18,7.806255641895632e-18,1.0643868176233812e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.8050696529735096e-12,0,1,0,,0
0.013819999999999605,55301,2.499999999985153e-07,2,1,1,0,0,1,24936,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.672659936049392e-05,1.6565790120812163e-05,2.9974912091009614e-05,inf,2.8222845485170162e-11,2.8223377777583226e-11,2.8223377777583226e-11,1.1448573920700822e-16,-3.388678748429772e-10,7.37257477290143e-18,7.37257477290143e-18,5.614827416151441e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.8050696529735096e-12,0,1,0,,0
0.013829999999999605,55341,2.499999999985153e-07,2,1,1,0,0,1,24976,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,1.6747376737026074e-05,1.7993457317736633e-05,2.969724396581401e-05,inf,2.8244532590324407e-11,2.8245084648212295e-11,2.824508464821229e-11,1.1439775479624108e-16,-3.5145096692199486e-10,1.0842021724855043e-17,1.0842021724855043e-17,7.754818242684633e-21,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-4.8050696529735096e-12,0,1,0,,0
