t,i,bin,active,activation_count,update_count,reacquisition_count,unresolved_count,raw_crossing_count,source_time,handoff_inventory,inventory,cumulative_edge_outflow,cumulative_work,thickness,midpoint,radius,width,delta,face_flux_inner,face_flux_outer
0.020199999999999347,80821,1,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.593731897811507e-05,-0.015568374149836181,2.34375e-05,1.5625e-05,1.953125e-05,-2.5201633757979796e-13,-1.0281563656693591e-12
0.020199999999999347,80821,2,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.561885580291423e-05,-0.01556838885807683,3.90625e-05,1.5625e-05,1.953125e-05,-1.0281563656693591e-12,-2.3741398606701248e-12
0.020199999999999347,80821,3,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.52123988856766e-05,-0.015568434540328285,5.46875e-05,1.5625e-05,1.953125e-05,-2.3741398606701248e-12,-4.401533367279475e-12
0.020199999999999347,80821,4,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.474986200820355e-05,-0.015568500279483168,7.031250000000001e-05,1.5625e-05,1.953125e-05,-4.401533367279475e-12,-7.31576031251408e-12
0.020199999999999347,80821,5,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.417228093920046e-05,-0.015568620188817082,8.593749999999998e-05,1.5625e-05,1.953125e-05,-7.31576031251408e-12,-1.1346291432294055e-11
0.020199999999999347,80821,6,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.357331216507223e-05,-0.015568768812160268,0.0001015625,1.5625e-05,1.953125e-05,-1.1346291432294055e-11,-1.6757470139630878e-11
0.020199999999999347,80821,7,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.289407936353964e-05,-0.015569018843626896,0.0001171875,1.5625e-05,1.953125e-05,-1.6757470139630878e-11,-2.3783783999617362e-11
0.020199999999999347,80821,8,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.225451898284931e-05,-0.015569326999317222,0.0001328125,1.5625e-05,1.953125e-05,-2.3783783999617362e-11,-3.255589887164183e-11
0.020199999999999347,80821,9,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.168787481034528e-05,-0.01556966857705724,0.0001484375,1.5625e-05,1.953125e-05,-3.255589887164183e-11,-4.295422212311053e-11
0.020199999999999347,80821,10,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.111783106894313e-05,-0.015570105118903575,0.0001640625,1.5625e-05,1.953125e-05,-4.295422212311053e-11,-5.4218409055743366e-11
0.020199999999999347,80821,11,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.059548786189444e-05,-0.015570645938778428,0.0001796875,1.5625e-05,1.953125e-05,-5.4218409055743366e-11,-6.556633540810793e-11
0.020199999999999347,80821,12,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.0072135672577465e-05,-0.015571306423174206,0.0001953125,1.5625e-05,1.953125e-05,-6.556633540810793e-11,-7.709098284546646e-11
0.020199999999999347,80821,13,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,5.9650495799116565e-05,-0.015572049726159031,0.0002109375,1.5625e-05,1.953125e-05,-7.709098284546646e-11,-8.944971992424599e-11
0.020199999999999347,80821,14,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,5.92923226158719e-05,-0.01557288744174403,0.0002265625,1.5625e-05,1.953125e-05,-8.944971992424599e-11,-1.0353035113075852e-10
0.020199999999999347,80821,15,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,5.878529398394323e-05,-0.015573950232394471,0.0002421875,1.5625e-05,1.953125e-05,-1.0353035113075852e-10,-1.191031144822472e-10
0.020199999999999347,80821,16,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,5.865159981876831e-05,-0.015575094525622168,0.0002578125,1.5625e-05,1.953125e-05,-1.191031144822472e-10,-1.3572434272463703e-10
0.020199999999999347,80821,17,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,5.8525567129273996e-05,-0.015576405950759743,0.0002734375,1.5625e-05,1.953125e-05,-1.3572434272463703e-10,-1.539966616567437e-10
0.020199999999999347,80821,18,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,5.855656289349574e-05,-0.015577854707064806,0.0002890625,1.5625e-05,1.953125e-05,-1.539966616567437e-10,-1.7444354189405818e-10
0.020199999999999347,80821,19,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,5.8836736162855505e-05,-0.015579440179968238,0.0003046875,1.5625e-05,1.953125e-05,-1.7444354189405818e-10,-1.9698924107531071e-10
0.020199999999999347,80821,20,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,5.9544177524465185e-05,-0.015581231656569862,0.0003203125,1.5625e-05,1.953125e-05,-1.9698924107531071e-10,-2.2250133021018397e-10
0.020199999999999347,80821,21,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.0629658378553124e-05,-0.015583350249027463,0.00033593750000000003,1.5625e-05,1.953125e-05,-2.2250133021018397e-10,-2.5225864029063617e-10
0.020199999999999347,80821,22,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.248249139065781e-05,-0.015585744807555047,0.0003515625,1.5625e-05,1.953125e-05,-2.5225864029063617e-10,-2.8977707904904393e-10
0.020199999999999347,80821,23,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.45119994587833e-05,-0.015588088104704368,0.0003671875,1.5625e-05,1.953125e-05,-2.8977707904904393e-10,-3.373812076527592e-10
0.020199999999999347,80821,24,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.597437354364117e-05,-0.015590114972413216,0.0003828125,1.5625e-05,1.953125e-05,-3.373812076527592e-10,-3.9602467806307073e-10
0.020199999999999347,80821,25,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.752293491760081e-05,-0.015592049481208434,0.0003984375,1.5625e-05,1.953125e-05,-3.9602467806307073e-10,-4.606510643431182e-10
0.020199999999999347,80821,26,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,6.918969414361706e-05,-0.015593832867161487,0.0004140625,1.5625e-05,1.953125e-05,-4.606510643431182e-10,-5.266374949435643e-10
0.020199999999999347,80821,27,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,7.084755275331334e-05,-0.015595539159852572,0.0004296875,1.5625e-05,1.953125e-05,-5.266374949435643e-10,-5.90827305778579e-10
0.020199999999999347,80821,28,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,7.283889189122386e-05,-0.01559712260560061,0.0004453125,1.5625e-05,1.953125e-05,-5.90827305778579e-10,-6.576832159881099e-10
0.020199999999999347,80821,29,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,7.519019048752502e-05,-0.015598598519921176,0.0004609375,1.5625e-05,1.953125e-05,-6.576832159881099e-10,-7.38997731607903e-10
0.020199999999999347,80821,30,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,7.75222004812667e-05,-0.015600112512941347,0.0004765625,1.5625e-05,1.953125e-05,-7.38997731607903e-10,-8.247192522013436e-10
0.020199999999999347,80821,31,1,1,50456,0,13,13,0.007585749999999861,9.438161329969584e-11,5.185223285267061e-11,4.252938044702558e-11,-4.805073311648138e-12,8.002863272276954e-05,-0.015601565991374888,0.0004921875,1.5625e-05,1.953125e-05,-8.247192522013436e-10,-9.096150307873581e-10
0.020299999999999343,81221,0,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.612990701021546e-05,-0.015550475950685212,7.8125e-06,1.5625e-05,1.953125e-05,0.0,-1.8038350687893488e-13
0.020299999999999343,81221,1,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.600307770179587e-05,-0.015550438704043181,2.34375e-05,1.5625e-05,1.953125e-05,-1.8038350687893488e-13,-7.236914687439908e-13
0.020299999999999343,81221,2,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.570712712617414e-05,-0.015550443782739091,3.90625e-05,1.5625e-05,1.953125e-05,-7.236914687439908e-13,-1.657780229526652e-12
0.020299999999999343,81221,3,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.533010314216157e-05,-0.01555047664863345,5.46875e-05,1.5625e-05,1.953125e-05,-1.657780229526652e-12,-3.095257335962808e-12
0.020299999999999343,81221,4,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.490254458010979e-05,-0.015550526493062166,7.031250000000001e-05,1.5625e-05,1.953125e-05,-3.095257335962808e-12,-5.278727739851095e-12
0.020299999999999343,81221,5,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.436139135828503e-05,-0.015550629754498734,8.593749999999998e-05,1.5625e-05,1.953125e-05,-5.278727739851095e-12,-8.586206953673416e-12
0.020299999999999343,81221,6,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.379926277241799e-05,-0.01555076199262459,0.0001015625,1.5625e-05,1.953125e-05,-8.586206953673416e-12,-1.3401565775042787e-11
0.020299999999999343,81221,7,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.315186905928643e-05,-0.015550997325477225,0.0001171875,1.5625e-05,1.953125e-05,-1.3401565775042787e-11,-1.9895239963172435e-11
0.020299999999999343,81221,8,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.254085773665503e-05,-0.015551291744151798,0.0001328125,1.5625e-05,1.953125e-05,-1.9895239963172435e-11,-2.805918314403849e-11
0.020299999999999343,81221,9,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.200044567881379e-05,-0.0155516213331138,0.0001484375,1.5625e-05,1.953125e-05,-2.805918314403849e-11,-3.767814341984592e-11
0.020299999999999343,81221,10,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.145200712731897e-05,-0.015552051521477312,0.0001640625,1.5625e-05,1.953125e-05,-3.767814341984592e-11,-4.8355238662098186e-11
0.020299999999999343,81221,11,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.0947859620592405e-05,-0.015552591222631374,0.0001796875,1.5625e-05,1.953125e-05,-4.8355238662098186e-11,-5.964651518097133e-11
0.020299999999999343,81221,12,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.0441743043961707e-05,-0.015553254359797597,0.0001953125,1.5625e-05,1.953125e-05,-5.964651518097133e-11,-7.153676465335917e-11
0.020299999999999343,81221,13,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.003367112750992e-05,-0.015554002937730509,0.0002109375,1.5625e-05,1.953125e-05,-7.153676465335917e-11,-8.40051983196854e-11
0.020299999999999343,81221,14,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,5.9680965628131943e-05,-0.015554847547576163,0.0002265625,1.5625e-05,1.953125e-05,-8.40051983196854e-11,-9.697511694784345e-11
0.020299999999999343,81221,15,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,5.9170337538345165e-05,-0.015555916518911415,0.0002421875,1.5625e-05,1.953125e-05,-9.697511694784345e-11,-1.1090743146969181e-10
0.020299999999999343,81221,16,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,5.9038926652547704e-05,-0.01555706611957102,0.0002578125,1.5625e-05,1.953125e-05,-1.1090743146969181e-10,-1.2611349106222564e-10
0.020299999999999343,81221,17,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,5.892542898249342e-05,-0.015558382166103028,0.0002734375,1.5625e-05,1.953125e-05,-1.2611349106222564e-10,-1.4307038419146247e-10
0.020299999999999343,81221,18,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,5.8976526504564806e-05,-0.015559835124307028,0.0002890625,1.5625e-05,1.953125e-05,-1.4307038419146247e-10,-1.6240550033276987e-10
0.020299999999999343,81221,19,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,5.9282331186900196e-05,-0.015561425173764147,0.0003046875,1.5625e-05,1.953125e-05,-1.6240550033276987e-10,-1.8479656687841873e-10
0.020299999999999343,81221,20,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.004190648951818e-05,-0.01556321997296039,0.0003203125,1.5625e-05,1.953125e-05,-1.8479656687841873e-10,-2.1086840560426456e-10
0.020299999999999343,81221,21,1,1,50856,0,13,13,0.007585749999999861,9.438161329969584e-11,5.2415917180188546e-11,4.19656961195077e-11,-4.805073311648138e-12,6.119236832641122e-05,-0.015565339808299238,0.00033593750000000003,1.5625e-05,1.953125e-05,-2.1086840560426456e-10,-2.4279975819703014e-10
